,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
24,18265,0,[25564 14597 10289 27070],40,2,True,0.00030128724756650627,0.0
25,18266,0,[45314 33503 24093 51590],40,2,False,0.0,0.0
26,18267,0,[35561 25036  9485 33989],33,3,False,0.0,0.0
27,18268,0,[12788 39026 13535 46594],40,0,False,0.0,0.0
28,18269,0,[42052 12648 51216 27976],40,1,True,4.768372718899627e-07,0.00011134767555631697
29,18270,0,[19294 42529 51276 11952],40,3,True,1.0728841743912199e-06,0.0
0,18271,1,[29058 35031 39741 37068],30,3,True,0.0005006851279176772,0.0
1,18272,1,[14733 51439 40242   540],30,0,False,0.0,0.0
2,18273,1,[37354 40958  4555 40000],30,0,True,0.00014568436017725617,0.0
3,18274,1,[40311 16014 10651 10290],13,3,False,0.0,0.0
4,18275,1,[50731 25648 17115 27247],13,0,False,0.0,0.0
5,18276,1,[23842 51749 28463 18072],13,3,False,0.0,0.0
6,18277,1,[49114 20738 40723 11832],30,2,False,0.0,0.0
7,18278,1,[33128 23568  8854 27160],13,3,True,6.198902156029362e-06,0.008679035119712353
8,18279,1,[26259 23654  1466 10669],30,3,True,0.02028668485581875,0.0
9,18280,1,[38455  1863 20761 51874],13,1,False,0.0,0.0
10,18281,1,[ 5801 21434 16648   767],13,1,True,9.048394713317975e-05,0.0
11,18282,1,[36222 25463  5006 10842],13,0,True,0.0010000101756304502,0.00023659881844650954
12,18283,1,[34003 43588 37497  2245],13,3,False,0.0,0.0
13,18284,1,[27326  3105 30666 42676],13,2,True,0.10130532830953598,2.9921979148639366e-05
14,18285,1,[37449 35904 21381 14060],13,2,False,0.0,0.0
15,18286,1,[ 6071 28108 31904  2111],13,3,True,3.576279254957626e-07,0.0
16,18287,1,[29308 18445   993 34554],13,2,True,0.0009153501014225185,0.0
17,18288,1,[15994 33749 38286 52353],13,3,False,0.0,0.0
18,18289,1,[ 8061 41221  2977  9234],13,3,False,0.0,0.0
19,18290,1,[34270 30661 19788 23575],13,2,False,0.0,0.0
20,18291,1,[35574 41969  8873 14703],13,2,False,0.0,0.0
21,18292,1,[ 2062 18421  6629 35919],13,0,False,0.0,0.0
22,18293,1,[17168  1698 35501 42112],30,1,False,0.0,0.0
23,18294,1,[51467 28221 29456 22853],30,3,True,0.03617825359106064,0.0
24,18295,1,[26280 32797  7018  6002],30,3,True,0.0024297526106238365,1.0041189193725586
25,18296,1,[51638  6101 22628 14319],13,0,False,0.0,0.0
26,18297,1,[39296 35628  3432 23128],13,1,False,0.0,0.0
27,18298,1,[24560 37616 30882 16064],30,3,True,0.045457132160663605,0.003743793349713087
28,18299,1,[14610 27270 27823 33390],30,1,True,3.862455560010858e-05,0.0
29,18300,1,[52152  9351 11109 24399],13,3,True,1.3113030945532955e-06,0.0
0,18301,0,[28576 43167  1923 51045],33,2,False,0.0,0.0
1,18302,0,[24098 23319   382 28529],40,2,True,1.2159421203250531e-05,0.0
2,18303,0,[ 7410 30949 12587  5451],33,1,True,8.070794865489006e-05,0.0
3,18304,0,[43515 48283  1486   597],40,1,True,1.7417577505111694,3.576279254957626e-07
4,18305,0,[1299 4179 8021 5144],40,2,False,0.0,0.0
5,18306,0,[19561 40287 37685 47264],40,1,False,0.0,0.0
6,18307,0,[25336 19658 28989  2984],33,2,False,0.0,0.0
7,18308,0,[18298 43470 52470 48735],33,3,False,0.0,0.0
8,18309,0,[32897 49125 12761 35944],40,0,False,0.0,0.0
9,18310,0,[30864  3513 34559   568],40,2,False,0.0,0.0
10,18311,0,[ 8178 24049 22464 22838],40,0,True,1.1920935776288388e-06,0.0
11,18312,0,[47140 52222  6525 33048],33,0,True,0.1282637119293213,0.0
12,18313,0,[32719 19806 22076 49293],40,0,True,0.1563953310251236,1.9864450693130493
13,18314,0,[30261 43570 13194 26558],40,3,False,0.0,0.0
14,18315,0,[30199 16074 45511 38405],33,1,False,0.0,0.0
15,18316,0,[40501 52085  8762  9778],33,1,False,0.0,0.0
16,18317,0,[49994 31391 28639 48093],33,0,True,0.001080500427633524,8.344653679159819e-07
17,18318,0,[10705 26523 39882 22324],33,3,True,0.014537711627781391,0.0
18,18319,0,[ 4293 44409 20688 31278],33,1,True,0.01154692005366087,0.0
19,18320,0,[ 5679   236 39537 38273],33,1,False,0.0,0.0
20,18321,0,[20385 51791 29153  1274],33,2,True,0.01740785501897335,0.3839430510997772
21,18322,0,[30480 40578 30967 17820],40,0,True,4.768372718899627e-07,0.0
22,18323,0,[23771  6137   738 23124],40,1,True,0.0029641767032444477,1.1920928955078125e-07
23,18324,0,[14350 50288 12633 50383],33,3,True,0.00036985561018809676,0.0
24,18325,0,[29898 42553 19594 42987],40,3,False,0.0,0.0
25,18326,0,[49570 49427  2451   168],40,3,False,0.0,0.0
26,18327,0,[35587 28976   211 15340],40,2,False,0.0,0.0
27,18328,0,[51936  3876 42415 39846],33,2,False,0.0,0.0
28,18329,0,[45784 18412 10160  8250],40,2,True,9.179157132166438e-06,0.0
29,18330,0,[ 4954 35873 43229 22359],40,3,True,5.638758375425823e-05,0.0
0,18331,1,[47189 52008 44446 12161],13,1,False,0.0,0.0
1,18332,1,[19341 38414 17586 52186],30,2,False,0.0,0.0
2,18333,1,[30913 50843 47228 31449],13,3,False,0.0,0.0
3,18334,1,[ 5679 21249 43947  9075],30,2,True,0.0033063055016100407,0.0
4,18335,1,[30959 11098 15072 13777],13,0,False,0.0,0.0
5,18336,1,[28075 50196 34339 52193],13,2,False,0.0,0.0
6,18337,1,[ 8979 34560 40802 27097],13,2,True,0.0004242962459102273,0.0
7,18338,1,[47363 12059 41338 48918],13,0,True,0.026152046397328377,4.887592695013154e-06
8,18339,1,[45427 35747 31263  5331],30,3,False,0.0,0.0
9,18340,1,[10925 38234 46409 11811],30,3,True,0.0008841488161124289,0.0
10,18341,1,[34049 33375 51959 45557],13,1,False,0.0,0.0
11,18342,1,[19067 14749 29020 51503],13,0,True,0.010869834572076797,0.0064743682742118835
12,18343,1,[50119  5007 21389  6839],13,2,True,4.2081763240275905e-05,0.0
13,18344,1,[ 9778 16852 25676 18307],30,1,False,0.0,0.0
14,18345,1,[23418 23237  9193 42859],13,3,False,0.0,0.0
15,18346,1,[50312  6024 28751 30206],13,0,False,0.0,0.0
16,18347,1,[30515 30663 25463  3981],13,3,True,0.0026714690029621124,0.0
17,18348,1,[50602  4078 18789 42364],13,3,True,0.0008790182764641941,6.950143142603338e-05
18,18349,1,[37831  2811  4201 33647],30,2,False,0.0,0.0
19,18350,1,[23360 10831 38439 32704],13,2,True,1.9908149624825455e-05,0.0
20,18351,1,[37240 12107 35022 31828],13,2,False,0.0,0.0
21,18352,1,[ 6486 25707  5982 32844],13,1,False,0.0,0.0
22,18353,1,[23707 49061 19363 52348],13,3,False,0.0,0.0
23,18354,1,[12254 11770 33098  6108],13,0,True,0.030810046941041946,0.0
24,18355,1,[13491  2868 51320 22363],13,3,False,0.0,0.0
25,18356,1,[49072 44405 14344 43371],30,2,True,0.5325692892074585,0.0
26,18357,1,[50549 12357 22071 39317],13,2,True,6.127545202616602e-05,0.40108034014701843
27,18358,1,[ 7565 51369 12586 10869],13,1,True,0.0001490227150497958,0.0
28,18359,1,[31605 17473  5621 22884],13,3,True,1.23978434203309e-05,0.0
29,18360,1,[20706 16908  9043 34674],30,1,False,0.0,0.0
0,18361,0,[24448 26813 40377 22228],40,3,False,0.0,0.0
1,18362,0,[32767 40192 23024 25631],40,1,True,0.0007603674312122166,0.0
2,18363,0,[ 9196 19851 37114 13231],40,0,True,0.000335630465997383,0.005449693184345961
3,18364,0,[35285 40130 46630 34781],40,1,False,0.0,0.0
4,18365,0,[32714 39444  3882 18665],33,3,True,0.05484665185213089,5.185738700674847e-05
5,18366,0,[25720 47707  9552 26308],33,3,False,0.0,0.0
6,18367,0,[13524 45127 13837  5777],40,3,True,0.0,0.0
7,18368,0,[27601 19608 13352  7004],33,1,False,0.0,0.0
8,18369,0,[27703  3977 41586 11217],33,3,True,0.13346749544143677,0.0008629706571809947
9,18370,0,[34700 32011   176 50845],40,2,True,1.3113030945532955e-06,3.576279254957626e-07
10,18371,0,[41211 48215 11370 31116],33,3,False,0.0,0.0
11,18372,0,[13050  9473 41082 43765],33,2,False,0.0,0.0
12,18373,0,[28583 44918 11500 51015],40,2,False,0.0,0.0
13,18374,0,[ 3619  8777 29846  9281],33,3,True,0.0026492371689528227,0.0
14,18375,0,[26015 41082 30981 24040],33,0,False,0.0,0.0
15,18376,0,[25094 11194 28558 26389],40,2,False,0.0,0.0
16,18377,0,[45485  6459 32790 22942],33,3,True,0.008268531411886215,0.0
17,18378,0,[21242 45192 29851 25311],40,1,True,1.3113030945532955e-06,0.0023821929935365915
18,18379,0,[25396 12377 52491  8572],40,2,True,0.0022996263578534126,0.0
19,18380,0,[17550 35330 10836 43828],40,2,True,0.004964854568243027,0.0719657838344574
20,18381,0,[23184 19999 41572 42353],40,1,True,0.00023838737979531288,0.0
21,18382,0,[39233 49533 11408 25704],40,2,False,0.0,0.0
22,18383,0,[40431  7052 35440 22185],40,3,False,0.0,0.0
23,18384,0,[21782 47290 46705 37891],40,3,True,1.8667234182357788,0.264512300491333
24,18385,0,[ 7293 11907 15527  3890],33,2,True,9.26299107959494e-05,0.0
25,18386,0,[36526 31906 40383 27212],40,3,True,4.768372718899627e-07,0.0
26,18387,0,[17520 11098 27713 48936],33,3,False,0.0,0.0
27,18388,0,[41410 28234 47298 44313],40,3,False,0.0,0.0
28,18389,0,[ 2363  1302 40449 28224],40,2,True,0.029699046164751053,0.1675696223974228
29,18390,0,[14894 38085 12828 27435],33,0,False,0.0,0.0
0,18391,1,[50011 45739 38636 37973],13,2,False,0.0,0.0
1,18392,1,[43112 12041  3782 27303],13,3,True,0.0003512522380333394,0.0011626682244241238
2,18393,1,[ 3482 39721  4342  2513],13,3,True,0.042560379952192307,0.7113670110702515
3,18394,1,[46510 46982 32748 40777],13,3,False,0.0,0.0
4,18395,1,[35382 45399 22039 19979],13,2,False,0.0,0.0
5,18396,1,[30210 14745 41104  4608],30,1,True,0.01811390370130539,0.0064499517902731895
6,18397,1,[35547 38710 19630 12889],13,1,False,0.0,0.0
7,18398,1,[ 6268 33476 49507 52402],13,0,False,0.0,0.0
8,18399,1,[18391 47274 49059 29902],13,3,False,0.0,0.0
9,18400,1,[11607 46577 47274 44053],13,1,False,0.0,0.0
10,18401,1,[34582 49034 28195 27355],30,2,True,0.09830321371555328,0.0
11,18402,1,[28896 45441 27063 38589],13,0,False,0.0,0.0
12,18403,1,[13257 49260 10409 36088],13,3,False,0.0,0.0
13,18404,1,[ 3474  6645 48762 28379],13,3,False,0.0,0.0
14,18405,1,[32026 45607 46828 32634],13,1,False,0.0,0.0
15,18406,1,[31461 49468  8204 35136],13,1,True,9.89442014542874e-06,0.0
16,18407,1,[24232 25101 19946 14845],30,2,True,0.001268654828891158,1.0458729267120361
17,18408,1,[ 8400 25279  1107 17750],30,0,False,0.0,0.0
18,18409,1,[51298 47010  7479 13719],13,0,False,0.0,0.0
19,18410,1,[27712 30534  7254 23876],13,3,True,0.006012238096445799,0.0002106053871102631
20,18411,1,[43517 19280 20030 17292],13,0,True,9.334523201687261e-05,0.0
21,18412,1,[ 5508 35881 24173 50384],13,0,True,0.00011945484584430233,0.0
22,18413,1,[18177 19709 27946  1295],13,1,True,9.894860704662278e-05,0.013415335677564144
23,18414,1,[37558 51666 15589 32227],30,3,True,5.269189568934962e-05,0.0
24,18415,1,[26802  3572 10524  3795],30,1,False,0.0,0.0
25,18416,1,[14547 31167  5778  2816],13,0,False,0.0,0.0
26,18417,1,[23909 28689 26895 30520],13,3,False,0.0,0.0
27,18418,1,[48765 28760 31549 51509],30,3,False,0.0,0.0
28,18419,1,[48090 47832 49236 30046],13,0,False,0.0,0.0
29,18420,1,[16046 19385 24160 40648],30,2,False,0.0,0.0
0,18421,0,[ 4495 48881 50052 37445],40,3,False,0.0,0.0
1,18422,0,[37429 43472 46679  1706],33,2,False,0.0,0.0
2,18423,0,[33717 18530 25560  3223],33,2,True,0.006197064649313688,5.960466182841628e-07
3,18424,0,[30687 23903 52006  4115],23,3,False,0.0,0.0
4,18425,0,[39804 15831 17250 48775],33,0,False,0.0,0.0
5,18426,0,[22526 25306 18170 10805],33,0,True,0.000980261480435729,0.0
6,18427,0,[12686 45426 43633  7571],33,2,False,0.0,0.0
7,18428,0,[14274 10249  2522 14661],40,1,True,0.00033610747777856886,0.0
8,18429,0,[28401 18639 17063 12124],40,2,False,0.0,0.0
9,18430,0,[ 7329  2593 50981 30122],40,0,False,0.0,0.0
10,18431,0,[40243 25497 41050 14335],33,0,True,0.006156402174383402,0.0005897830124013126
11,18432,0,[34982 30434 49660 48267],40,2,False,0.0,0.0
12,18433,0,[ 7224 46353 29122  1829],40,0,False,0.0,0.0
13,18434,0,[13939 27937 11552  8464],33,1,True,0.0007218939135782421,2.622607780722319e-06
14,18435,0,[24035 20442 24807 19033],33,2,True,0.00017769723490346223,0.007076687179505825
15,18436,0,[29163  7728 29773  5811],33,0,True,0.006798016373068094,0.0
16,18437,0,[ 5987 10245  7362 45185],40,1,False,0.0,0.0
17,18438,0,[42669 24489  8725 21140],40,1,False,0.0,0.0
18,18439,0,[40900 39170 51896 45456],40,2,False,0.0,0.0
19,18440,0,[20898 40421 35898 17386],33,1,False,0.0,0.0
20,18441,0,[33327 13660 46212  3818],40,3,False,0.0,0.0
21,18442,0,[38469 34990 40332 37055],33,1,True,0.18700450658798218,0.0
22,18443,0,[25356 27756 34146 43369],40,3,False,0.0,0.0
23,18444,0,[50102 44323 16133  1326],40,1,True,6.9141628955549095e-06,8.905330469133332e-05
24,18445,0,[38285 39108 12528 37831],40,2,True,2.145769485650817e-06,0.0
25,18446,0,[ 9039 42816 43215 10083],40,2,False,0.0,0.0
26,18447,0,[29362 51780 13231 22346],33,3,False,0.0,0.0
27,18448,0,[23525 30683 46203 26213],40,3,True,0.00022360202274285257,3.576279254957626e-07
28,18449,0,[ 4632  5423 43653  3122],40,1,False,0.0,0.0
29,18450,0,[42722  3919 51624 33199],33,0,False,0.0,0.0
0,18451,1,[23523 44865  7241 28711],30,0,False,0.0,0.0
1,18452,1,[17172  8997 51043 22277],13,3,True,0.00013209260941948742,0.0
2,18453,1,[44757 34277 20395 35156],30,2,False,0.0,0.0
3,18454,1,[ 4023  5484   713 47046],13,3,True,0.0010271577630192041,7.152559646783629e-07
4,18455,1,[17378  7367 33210 43265],13,1,False,0.0,0.0
5,18456,1,[45030 20121 30996 20170],13,3,False,0.0,0.0
6,18457,1,[ 3300 43237 42805  6474],30,2,True,0.014656012877821922,0.0
7,18458,1,[41770 15243 22624 51133],30,0,True,0.029346726834774017,0.38776135444641113
8,18459,1,[22454 28176 13168 11090],30,3,True,0.01641845516860485,0.0
9,18460,1,[  293 47069  9504 41472],13,2,True,0.007689760532230139,0.12159055471420288
10,18461,1,[ 5650 24935 43842 41796],30,3,False,0.0,0.0
11,18462,1,[  708 14066 26471 52170],30,1,False,0.0,0.0
12,18463,1,[29559  8800 15795 40153],13,0,False,0.0,0.0
13,18464,1,[18529 52409 31107 25035],13,1,True,0.002378010656684637,0.0
14,18465,1,[18875 37780 31551  4423],13,0,False,0.0,0.0
15,18466,1,[47904 42156 14461 50136],30,1,False,0.0,0.0
16,18467,1,[44745 50192 14352 49733],13,1,False,0.0,0.0
17,18468,1,[22476 31377 47247 47607],30,2,True,0.14089375734329224,0.0
18,18469,1,[39285 33418 33824 21567],13,0,False,0.0,0.0
19,18470,1,[47347  8318 32616 44232],30,3,True,0.027461016550660133,0.0
20,18471,1,[48851  8560 46082 50055],13,0,True,0.0005410584853962064,0.05373889207839966
21,18472,1,[37606 47210 16674 26436],13,1,False,0.0,0.0
22,18473,1,[17188 45540 27820 17985],30,0,False,0.0,0.0
23,18474,1,[18281 46756 36516 32802],13,2,True,0.00025257677771151066,0.0
24,18475,1,[ 1657 41194  4473 32441],30,0,False,0.0,0.0
25,18476,1,[43132 15431 32170 17108],13,0,False,0.0,0.0
26,18477,1,[34451  9607 46078 23235],13,2,True,0.002966269152238965,4.768372718899627e-07
27,18478,1,[30552 43841 47661 49783],30,0,True,0.00459113996475935,8.416530181420967e-05
28,18479,1,[16668  9582 30932  2262],30,2,False,0.0,0.0
29,18480,1,[28477  1274 34155 13666],30,3,False,0.0,0.0
0,18481,0,[ 8560 20584 15440 48847],40,2,False,0.0,0.0
1,18482,0,[16233 22405 35248 30543],40,1,False,0.0,0.0
2,18483,0,[32335 27046 30959 11184],40,2,False,0.0,0.0
3,18484,0,[ 6112 18112 23134  3455],40,0,True,5.8533474657451734e-05,0.0
4,18485,0,[11871 13425  2560 24157],40,3,False,0.0,0.0
5,18486,0,[11016 25923  1482  3392],40,0,True,3.337865791763761e-06,0.0
6,18487,0,[22015 13849  4900  4731],40,2,False,0.0,0.0
7,18488,0,[51494 51827 44148 20359],33,1,True,0.0035103708505630493,0.0030464993324130774
8,18489,0,[29327 15255 25294 20876],33,1,False,0.0,0.0
9,18490,0,[32869  4672 18614 38584],40,1,False,0.0,0.0
10,18491,0,[50392 31272 10873 18224],40,2,True,2.145769485650817e-06,0.00042417700751684606
11,18492,0,[ 4181  9636 48587 38573],33,2,True,0.15618716180324554,0.00022968306438997388
12,18493,0,[18919 16115 38522 40922],40,3,False,0.0,0.0
13,18494,0,[44095 35642 27391 25646],40,0,False,0.0,0.0
14,18495,0,[ 2054 21745 28951 14591],40,1,True,8.106264431262389e-06,2.3841860752327193e-07
15,18496,0,[47793  7366 48356 45753],40,1,True,0.00024089138605631888,0.0
16,18497,0,[  558 49645 29799 31049],40,0,True,2.7180087272427045e-05,0.0
17,18498,0,[13303  3176 32288 47985],40,0,False,0.0,0.0
18,18499,0,[34446 23125  2754 28439],40,2,True,5.4837775678606704e-05,0.0
19,18500,0,[34206 33528 22112 34980],33,3,True,0.0010584827978163958,0.0
20,18501,0,[11097 14422 40389 31641],33,3,False,0.0,0.0
21,18502,0,[47116 17295 18614 35403],40,1,False,0.0,0.0
22,18503,0,[43391  6358 18048   558],33,0,True,0.14842790365219116,0.030086994171142578
23,18504,0,[40312 24673 35125  1509],40,0,False,0.0,0.0
24,18505,0,[37928 38995  9923  6361],40,0,True,0.002617742633447051,0.00020678988948930055
25,18506,0,[36504 35040 49744 24499],40,2,False,0.0,0.0
26,18507,0,[  798 16474 36604 37180],40,2,True,0.005747351795434952,0.00010347901843488216
27,18508,0,[36079 10933  2286 50570],33,0,False,0.0,0.0
28,18509,0,[20471  7425 33592   393],33,0,True,0.0032681524753570557,0.0
29,18510,0,[15082 51641 46629  7567],33,2,True,0.013591626659035683,0.0
0,18511,1,[47959 39151 25143 40536],13,1,False,0.0,0.0
1,18512,1,[41414 44472 29378 29526],30,1,False,0.0,0.0
2,18513,1,[41835 40462 21879  3483],30,3,False,0.0,0.0
3,18514,1,[17813 17691 27123 31119],30,0,False,0.0,0.0
4,18515,1,[34387 50497  2488 37387],13,2,True,0.0002933574724011123,0.0
5,18516,1,[15060 15831  8479 38256],30,2,True,7.891966379247606e-05,0.0048125372268259525
6,18517,1,[14797 48345 44100 34404],13,1,False,0.0,0.0
7,18518,1,[21593  2182 19375 22071],13,3,True,0.013026252388954163,1.1920928955078125e-07
8,18519,1,[43116 13064 19285  8841],30,1,False,0.0,0.0
9,18520,1,[ 1990 21648 20878 46933],30,1,True,0.0007059681229293346,0.0
10,18521,1,[35888 12551   239 23394],30,1,True,0.003120338311418891,0.0
11,18522,1,[ 8868 28384  3586  5173],13,1,True,2.3841887468734058e-06,0.05409110710024834
12,18523,1,[ 4932 14356  4744 51305],13,1,True,0.004535634070634842,7.152559646783629e-07
13,18524,1,[10569  7467 44899  3513],13,1,True,0.3695231080055237,6.318112355074845e-06
14,18525,1,[ 6797 35717 28975 25402],30,0,True,0.04810972139239311,0.19762539863586426
15,18526,1,[26995 39181 48017 19804],13,3,True,0.0018763849511742592,0.0
16,18527,1,[15724 22802 40946 38333],13,0,False,0.0,0.0
17,18528,1,[31850 26006  8866 41518],13,1,False,0.0,0.0
18,18529,1,[28207 44281 48143 35967],13,2,False,0.0,0.0
19,18530,1,[33451   437 31617 14115],13,1,False,0.0,0.0
20,18531,1,[14108  3888 27322  5191],13,1,True,0.0001895011228043586,0.0
21,18532,1,[ 8910 20084 50241  4207],13,0,False,0.0,0.0
22,18533,1,[ 6145 47013 15904  2177],30,0,False,0.0,0.0
23,18534,1,[37427  8392 21530  3370],30,1,True,0.023682469502091408,0.0029971767216920853
24,18535,1,[30044 46892 25442 14999],13,2,False,0.0,0.0
25,18536,1,[29792 37029  1052 34220],30,3,False,0.0,0.0
26,18537,1,[26571 46108 30087 44453],30,2,False,0.0,0.0
27,18538,1,[43426 13310 18956 22773],30,1,False,0.0,0.0
28,18539,1,[38756  8314 34672 17714],30,0,True,0.0014570832718163729,0.0
29,18540,1,[46676 20170 18836 19410],13,3,False,0.0,0.0
0,18541,0,[25832  6887 28694 51805],40,1,False,0.0,0.0
1,18542,0,[42004 31969 26292 34805],33,2,False,0.0,0.0
2,18543,0,[49209  1110 27798 17579],40,3,False,0.0,0.0
3,18544,0,[22418 42651 50603 41042],33,0,True,0.250400185585022,0.0
4,18545,0,[ 1962 43672 41850   650],40,3,False,0.0,0.0
5,18546,0,[ 6262 48434 41112 46400],33,3,False,0.0,0.0
6,18547,0,[28496 44539 22910 13445],33,2,True,0.0024537721183151007,0.0
7,18548,0,[  255 44222 34428 37319],33,0,True,0.007551080547273159,1.2874686035502236e-05
8,18549,0,[26141 47142 21102 37373],33,3,True,0.11088769882917404,0.0
9,18550,0,[40627  9292 17229 44807],33,1,True,2.98023678624304e-06,0.0
10,18551,0,[13077 42121 13910 29874],33,3,False,0.0,0.0
11,18552,0,[51783 44418 51198 11882],40,3,True,6.246761768124998e-05,9.65641884249635e-05
12,18553,0,[ 7809 22699 23767 21675],33,2,False,0.0,0.0
13,18554,0,[ 1874 14953 11549 43472],40,2,False,0.0,0.0
14,18555,0,[ 6497 35729 42122   616],33,0,False,0.0,0.0
15,18556,0,[18013 38591 30363 31967],40,2,False,0.0,0.0
16,18557,0,[11422 49230 46361 17137],40,3,False,0.0,0.0
17,18558,0,[19611  2817 39078 26020],33,0,True,0.020090296864509583,0.0
18,18559,0,[24262 30789  1219 36405],40,1,True,0.004185722209513187,0.0
19,18560,0,[27485 47518 30889 22299],33,3,False,0.0,0.0
20,18561,0,[45675 22126  4494 37816],33,3,False,0.0,0.0
21,18562,0,[24009 21759   104 27119],33,3,True,0.13113583624362946,0.0
22,18563,0,[35256 51574 44849 15496],33,1,True,0.04790009930729866,0.0
23,18564,0,[49727 22339 50013 12447],40,3,True,3.576279254957626e-07,0.0
24,18565,0,[ 8146 30659 28688 48625],40,0,False,0.0,0.0
25,18566,0,[47589  6116  8598  3060],33,0,True,0.0017039383528754115,0.0
26,18567,0,[23959 21918 50267 20302],33,1,True,0.006938872393220663,0.0
27,18568,0,[23174  7998  1340  6659],40,1,False,0.0,0.0
28,18569,0,[39351 17089  8210 28527],40,2,True,0.0001385307841701433,0.0
29,18570,0,[14077 35986 15268 51791],40,0,True,0.01662260852754116,0.0
0,18571,1,[52441 36456  1058 49497],13,0,True,0.006533221807330847,0.0017320604529231787
1,18572,1,[38585  3276 50799 15137],30,1,True,0.001694564474746585,0.0
2,18573,1,[10992 30747 41228 37955],13,2,True,0.000122912329970859,5.841272468387615e-06
3,18574,1,[23105 35381 42032  4417],13,3,False,0.0,0.0
4,18575,1,[13641 31670  3931  6250],13,1,True,9.417578439752106e-06,0.0
5,18576,1,[23649  5113 23504 19722],13,3,False,0.0,0.0
6,18577,1,[41395 10674 51590 25056],13,3,False,0.0,0.0
7,18578,1,[33545  1446 31055 48785],13,3,True,0.015962064266204834,3.576279254957626e-07
8,18579,1,[51520 11933 16748 46026],13,0,True,2.622607780722319e-06,0.0
9,18580,1,[ 4264 22988 24732 51006],13,1,True,0.034185316413640976,3.71939895558171e-05
10,18581,1,[27680 48166 33226 36252],13,2,False,0.0,0.0
11,18582,1,[11245 40849  3250 32343],30,0,True,0.009014644660055637,0.0
12,18583,1,[ 9357 31570 10340 21611],13,0,False,0.0,0.0
13,18584,1,[36361 37504 38984 43860],13,1,True,4.768382950715022e-06,0.0
14,18585,1,[ 9790 33265 23109 19488],13,0,False,0.0,0.0
15,18586,1,[  444  6610 32712 19958],13,1,False,0.0,0.0
16,18587,1,[25565 28935  2765 18110],13,0,False,0.0,0.0
17,18588,1,[ 6308  9384  9242 23067],13,0,True,0.00013507324911188334,0.40339869260787964
18,18589,1,[33600 10464 33821 29153],30,1,True,0.09054145216941833,3.695494797284482e-06
19,18590,1,[ 8314 33432 47550 26286],13,0,True,0.0033441607374697924,9.89442014542874e-06
20,18591,1,[38112 51828 52373 47152],13,1,False,0.0,0.0
21,18592,1,[31419 21569 48122 36538],30,2,False,0.0,0.0
22,18593,1,[21177 43291 12406 18721],13,0,True,0.0055944356136024,7.128969446057454e-05
23,18594,1,[11895 48594  8438 16338],13,1,False,0.0,0.0
24,18595,1,[ 4148 29814  1232 13095],13,2,True,1.7881409348774469e-06,0.0
25,18596,1,[10746 35500 28767 41152],13,3,True,6.55653229841846e-06,0.0
26,18597,1,[30587 20873  1645 40861],13,2,False,0.0,0.0
27,18598,1,[36579 21930 39606  5482],30,3,False,0.0,0.0
28,18599,1,[17494 36183  9666   554],13,1,True,0.00014306137745734304,0.0
29,18600,1,[15394 32694 47599 50885],30,3,True,0.535007655620575,0.0
0,18601,0,[19553 14988 52379 29627],33,1,True,0.135567307472229,1.6689314179529902e-06
1,18602,0,[40046 44854  8868 39689],40,0,False,0.0,0.0
2,18603,0,[20493 30029 47215  1002],33,0,True,0.0018084298353642225,0.0
3,18604,0,[19853 36012 18858 15768],40,3,True,0.002560553140938282,0.00038034995668567717
4,18605,0,[12321 17994 21277 46802],33,3,False,0.0,0.0
5,18606,0,[ 7217 28800 27476 19160],40,1,False,0.0,0.0
6,18607,0,[42926   616 13826 21176],33,2,True,0.8313574194908142,1.2803581953048706
7,18608,0,[ 4430 11937 27293 52335],33,3,False,0.0,0.0
8,18609,0,[22062 18839 51206 16286],33,0,True,0.050768859684467316,0.0
9,18610,0,[36105 13150 16027 50795],33,0,False,0.0,0.0
10,18611,0,[ 7217 34452 45437 18955],33,0,False,0.0,0.0
11,18612,0,[46032 51598 42665 29972],33,1,False,0.0,0.0
12,18613,0,[ 1457 20902 11627 19058],40,1,True,0.00013900769408792257,0.0
13,18614,0,[33387 47392 30847 14350],40,3,False,0.0,0.0
14,18615,0,[19047 14454 24660 18531],33,0,True,0.0001574878697283566,2.2712221145629883
15,18616,0,[21075 32667 32864 45134],40,2,True,0.028475942090153694,0.004546770825982094
16,18617,0,[32104 33818 37983  7840],33,1,True,0.00030438764952123165,0.0
17,18618,0,[23420 20329 39965 17509],40,3,True,5.245222382654902e-06,0.0
18,18619,0,[16998 19454 32811  5142],40,2,True,0.007360599469393492,0.0
19,18620,0,[51904 34495 35396 15698],40,1,True,0.01751539669930935,0.11163823306560516
20,18621,0,[34867 40215  4601 21830],40,2,False,0.0,0.0
21,18622,0,[16516 23157 12792 41559],40,2,True,1.1920928955078125e-07,0.0
22,18623,0,[38154 29820   154 27606],33,3,False,0.0,0.0
23,18624,0,[23170  2805 32054 27145],40,2,True,0.23496486246585846,7.677372923353687e-05
24,18625,0,[ 4277 50685 22144 16831],40,3,False,0.0,0.0
25,18626,0,[ 3928 20882 16928 10507],33,0,True,0.029061904177069664,0.00021430166088975966
26,18627,0,[ 7387 21513 23850  4357],33,1,True,0.00024983426555991173,2.360371763643343e-05
27,18628,0,[29100 40542 45439 36436],33,3,False,0.0,0.0
