,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss,sender_loss_2,receiver_loss_2
24,18595,1,[50595 37451 36611 27616],48,3,False,0.0,0.0,0.0,0.0
25,18596,1,[35990 20566 19105  5690],35,3,True,0.522526204586029,0.0,0.009269749745726585,0.0014381612418219447
26,18597,1,[12192 51365 27177  9144],37,3,False,0.0,0.0,0.0,0.0
27,18598,1,[23530 34289 45505 44120],37,1,True,0.020104648545384407,0.0,0.0014004375552758574,0.0
28,18599,1,[26547 41785 48115 21985],48,2,False,0.0,0.0,0.0,0.0
29,18600,1,[34829 26331 35523 31914],12,0,False,0.0,0.0,0.0,0.0
0,18601,0,[31437 32436 42639 32754],12,3,True,0.0018019211711362004,0.0066691804677248,0.8648877739906311,0.0
1,18602,0,[15291 28791   504 10986],12,2,True,0.0019251746125519276,0.0,0.003671702928841114,0.0
2,18603,0,[ 7026  3485 25979 26955],12,2,True,0.0005616931011900306,0.0,0.00010538656351855025,0.0
3,18604,0,[38088 18954 29850 50859],37,1,False,0.0,0.0,0.0,0.0
4,18605,0,[32564 11851 15555  3680],37,0,False,0.0,0.0,0.0,0.0
5,18606,0,[45725 50601 52285  1792],37,3,True,0.003929277881979942,0.0,0.0008880862151272595,0.0
6,18607,0,[17042  3821  6553 27102],48,0,True,8.821526535029989e-06,0.0,6.6757424974639434e-06,0.0
7,18608,0,[51074  4527 36451 47236],12,3,False,0.0,0.0,0.0,0.0
8,18609,0,[44466  4557 29872 16571],12,2,True,1.1830775737762451,0.07218095660209656,0.1251526027917862,0.00019081267237197608
9,18610,0,[32246 29021  3197 15425],37,1,True,0.04788346588611603,3.027961793122813e-05,0.3521242141723633,0.0
10,18611,0,[46324 52325 26940 18294],35,1,True,1.1704355478286743,0.03003871627151966,0.7043768763542175,0.01492877583950758
11,18612,0,[27020 39863 14166 20967],37,3,False,0.0,0.0,0.0,0.0
12,18613,0,[ 4005 28689  1826 15679],35,2,True,0.0025604336988180876,0.0,2.5749537599040195e-05,0.0
13,18614,0,[ 6682 36818 29740 16432],12,2,True,0.0017137302784249187,1.7404707250534557e-05,0.0005532245268113911,0.0
14,18615,0,[24327  4404 14076 35664],48,2,True,0.0009124864591285586,0.00010562501120148227,0.0029459435027092695,2.7299300199956633e-05
15,18616,0,[48172 24613 38014 32142],37,3,False,0.0,0.0,0.0,0.0
16,18617,0,[52145 15636 38873 18936],48,1,False,0.0,0.0,0.0,0.0
17,18618,0,[32772 34641 24801 37312],35,3,True,0.009583411738276482,0.0,0.0060063018463552,0.0
18,18619,0,[42040 14841 45673 33547],35,2,True,0.06984943151473999,0.0011842107633128762,0.11349299550056458,5.990057468414307
19,18620,0,[38509 52473 16155 25145],48,3,True,0.0005169058567844331,0.0,0.0003367036988493055,0.0
20,18621,0,[32599 39137 48382 41043],12,2,True,0.0004843454225920141,0.0,0.00013149649021215737,0.0
21,18622,0,[35432 13959  5827 29402],37,3,True,0.043798916041851044,0.0,0.009725202806293964,0.0
22,18623,0,[22719 49929 25299 35108],35,2,True,0.0002272983401780948,0.0,0.00020822070655412972,0.0
23,18624,0,[42754 12185 31234 19704],48,2,False,0.0,0.0,0.0,0.0
24,18625,0,[42070  8324 14823 26771],12,1,False,0.0,0.0,0.0,0.0
25,18626,0,[ 1723 14324  2358  9874],35,2,True,3.242545426473953e-05,0.0,1.4901272152201273e-05,0.0
26,18627,0,[18949  1993 29631 50124],35,1,False,0.0,0.0,0.0,0.0
27,18628,0,[34119   531 19555 27053],37,2,True,0.09840606898069382,0.0019506154349073768,1.6772328615188599,0.0
28,18629,0,[35939 47862 43800 23655],48,1,False,0.0,0.0,0.0,0.0
29,18630,0,[21355 48864 20152 41536],48,0,False,0.0,0.0,0.0,0.0
0,18631,1,[ 9510 13641 43103 10540],48,1,True,0.0008118466939777136,0.0,0.0001780549209797755,0.0
1,18632,1,[13517  4993 38521 37179],37,2,True,0.0019476293819025159,0.0,0.0005024741403758526,0.0
2,18633,1,[ 1559 11590 33567   179],48,3,True,0.0003764145658351481,0.0,0.006985148880630732,0.0
3,18634,1,[16692 42242 48422  4848],48,1,True,0.012749842368066311,0.0,0.012740304693579674,0.0
4,18635,1,[32562 51328  5178 24983],12,3,True,0.00436422461643815,0.07580970227718353,0.00020798222976736724,3.458848714828491
5,18636,1,[28005 14673 20521 21424],12,1,False,0.0,0.0,0.0,0.0
6,18637,1,[31460  8232  4536  2164],48,0,True,3.612106593209319e-05,0.0,5.1260126383567695e-06,0.0
7,18638,1,[29267 51183  4774 40720],37,3,True,0.0004290666547603905,0.0,0.0015859060222283006,1.1920928955078125e-07
8,18639,1,[ 4817 24546 21558 37032],12,0,True,0.5097058415412903,1.4644430875778198,0.13730880618095398,5.4837775678606704e-05
9,18640,1,[36613 51821 20866 19956],12,2,True,3.278309304732829e-05,0.0,0.0006476949783973396,0.0
10,18641,1,[23362 47155  9251 45090],12,3,True,0.00047909768181852996,0.0,0.002226982731372118,0.0
11,18642,1,[51475 41689 33738 38879],12,0,True,0.4248749911785126,7.152559646783629e-07,0.5078811645507812,0.0
12,18643,1,[39668 44390 51569  3988],35,0,True,1.0321650505065918,0.0,0.22094757854938507,1.1920928955078125e-07
13,18644,1,[11355 49350 21691 24456],35,1,False,0.0,0.0,0.0,0.0
14,18645,1,[15750 29928 25125  6717],12,0,False,0.0,0.0,0.0,0.0
15,18646,1,[23253 10569 27895  3710],35,3,True,5.781817526440136e-05,0.0,0.00033264924422837794,0.0
16,18647,1,[19578 12043 14038 44584],12,3,True,0.3368135690689087,0.4960962235927582,0.9446324110031128,0.0023468832951039076
17,18648,1,[38611 31557  1290 12826],12,1,False,0.0,0.0,0.0,0.0
18,18649,1,[24211 41907 40277 31723],35,1,True,0.003208115231245756,0.00022038265888113528,0.1301100254058838,0.0
19,18650,1,[44399   618 20235 13723],48,3,True,0.1631748378276825,0.0028211295139044523,0.19677528738975525,0.00010872478014789522
20,18651,1,[50970 41173  7161 21534],37,2,False,0.0,0.0,0.0,0.0
21,18652,1,[12911 38480 23041 44077],48,3,False,0.0,0.0,0.0,0.0
22,18653,1,[39974 27094 19243 42044],35,2,True,0.4969498813152313,2.2530810383614153e-05,0.08121465891599655,3.576279254957626e-07
23,18654,1,[24462  9381  4015 19848],35,2,True,0.05113489553332329,0.01572740636765957,0.1932540088891983,8.762266952544451e-05
24,18655,1,[43207  5139 16120 43104],12,0,True,0.0004703912709373981,0.0008678028243593872,0.15121953189373016,0.0
25,18656,1,[34082 38505 35122  7479],12,0,True,0.0008124432060867548,0.044801145792007446,0.005071304738521576,0.0
26,18657,1,[31066 26086   380 29912],37,3,False,0.0,0.0,0.0,0.0
27,18658,1,[52056 26144 49586   602],48,1,True,0.1648118942975998,0.00018079722940456122,3.219542980194092,0.0
28,18659,1,[ 3313 23019 45714 27628],12,0,False,0.0,0.0,0.0,0.0
29,18660,1,[41544 19899 17696 18447],48,1,True,0.018223099410533905,0.0,4.6373490476980805e-05,0.0
0,18661,0,[40073 18756 23644 23028],35,0,False,0.0,0.0,0.0,0.0
1,18662,0,[ 5300 49532 13743  5200],12,1,True,0.0010590795427560806,0.0006561643676832318,0.00015665327373426408,0.0
2,18663,0,[ 6843 15064 18803 19388],12,0,False,0.0,0.0,0.0,0.0
3,18664,0,[31650 33892  7056 31090],48,0,True,0.0005720701883547008,0.0,0.002580392872914672,0.0
4,18665,0,[25240 27573 15690 24878],35,1,True,0.0010847966186702251,0.0009256115299649537,0.002848027739673853,1.1920928955078125e-07
5,18666,0,[ 9990 32845 26914  8935],12,0,True,0.0003718829248100519,0.0,0.0007690763450227678,0.0
6,18667,0,[39491 42881 42383 45389],48,0,True,6.294448394328356e-05,0.0,0.000552151002921164,1.1920928955078125e-07
7,18668,0,[ 7425 28539 38546 27501],35,1,True,0.00044135056668892503,0.0,0.00020917457004543394,0.0
8,18669,0,[19691 26402 37675  7794],12,1,True,0.003140069544315338,0.00012231621076352894,0.02293606847524643,0.11284875869750977
9,18670,0,[37379  3885 10947 19549],12,0,False,0.0,0.0,0.0,0.0
10,18671,0,[ 8352  8872 49060 21023],12,2,True,0.3236604928970337,0.19156767427921295,0.004271078389137983,0.00015653404989279807
11,18672,0,[ 9663 31278 41322 28934],12,3,True,0.0004875656159128994,0.0,8.583106136939023e-06,0.0
12,18673,0,[ 4272 21760  7699 32191],12,1,True,0.006205340847373009,4.541977250482887e-05,0.0007103820098564029,0.0
13,18674,0,[31011 29101   585 42274],37,2,False,0.0,0.0,0.0,0.0
14,18675,0,[37779 16795 38779 43877],12,0,True,7.093204476404935e-05,0.0,5.173817044124007e-05,0.0
15,18676,0,[13770 18990 19321  5253],48,0,True,7.450857810908929e-05,5.9367986978031695e-05,0.0002904956345446408,0.011816182173788548
16,18677,0,[12887  6690 18147 15395],12,2,True,0.1721569150686264,0.2642035186290741,0.07163449376821518,0.000965345767326653
17,18678,0,[41229 28329 21410 20387],37,0,True,0.11277282983064651,0.0,0.057449109852313995,0.0
18,18679,0,[35929 10587  9272 42979],35,2,True,0.004222653340548277,0.0,0.02405783161520958,0.0
19,18680,0,[17952 18604 44782  6823],37,1,True,0.001651219092309475,0.0,0.0025555335450917482,0.0
20,18681,0,[41957 43576 30450 10631],48,1,False,0.0,0.0,0.0,0.0
21,18682,0,[47603  4099  4871 33552],12,0,True,0.000258300278801471,7.152559646783629e-07,0.002332365373149514,3.933718681335449
22,18683,0,[ 9253 50291 19779 44826],37,2,False,0.0,0.0,0.0,0.0
23,18684,0,[17309 20854 50051  9052],35,2,True,0.12048148363828659,0.0,0.033851638436317444,0.0
24,18685,0,[51887 33214 11002 20901],37,2,True,0.16749365627765656,1.1920928955078125e-07,0.1288098841905594,0.0005755888414569199
25,18686,0,[ 8574 49551 29708 38456],12,0,False,0.0,0.0,0.0,0.0
26,18687,0,[29320 10578   984 52017],12,0,True,6.389822374330834e-05,1.0967314665322192e-05,7.093204476404935e-05,5.245222382654902e-06
27,18688,0,[19460  5430 17637 51120],12,3,False,0.0,0.0,0.0,0.0
28,18689,0,[12504 33462 12070  1367],48,2,True,1.866202473640442,0.14079247415065765,1.1393578052520752,7.067325115203857
29,18690,0,[ 3662  2621  6629 13499],48,3,True,0.0009135603322647512,0.0,0.014263725839555264,0.0
0,18691,1,[  952 27643 26924 35744],48,3,True,0.04293754696846008,3.576279254957626e-07,0.05853457376360893,0.0
1,18692,1,[29792 30294 13020 34151],48,0,True,0.15445397794246674,0.00019820508896373212,0.30117765069007874,3.288011074066162
2,18693,1,[12912 32051 33684 12501],35,1,True,0.6265577077865601,0.0,0.12981882691383362,1.1920928955078125e-07
3,18694,1,[ 1345  3524 31981 22379],35,1,False,0.0,0.0,0.0,0.0
4,18695,1,[37351  2124  7510 52199],12,3,False,0.0,0.0,0.0,0.0
5,18696,1,[ 8630 47188  4437 37261],35,2,True,0.02308025397360325,1.1920928955078125e-07,0.40263354778289795,0.1874028444290161
6,18697,1,[ 4031 37970  8476 50501],12,3,True,0.8828194737434387,0.032100941985845566,1.3031117916107178,7.244497776031494
7,18698,1,[34805 18112 20479 26822],35,0,True,0.0011916104704141617,1.1920928955078125e-07,0.00027284768293611705,8.463895028398838e-06
8,18699,1,[40714 26437 50285 24848],37,0,True,0.8520238399505615,2.3841860752327193e-07,1.056897521018982,0.0
9,18700,1,[ 4453 42696  8670 46038],35,3,False,0.0,0.0,0.0,0.0
10,18701,1,[44103 24029 51225 34798],48,0,True,8.964940207079053e-05,0.0,0.00017745877266861498,0.0
11,18702,1,[52100  5427  5856  4177],35,1,True,0.07065747678279877,0.14360810816287994,0.07363323867321014,5.120685577392578
12,18703,1,[19084 19565 35146 50737],12,0,True,1.7934917211532593,0.2886768579483032,0.9549209475517273,0.05329382047057152
13,18704,1,[52204 42919 24224 26437],48,1,True,0.00804612785577774,0.00037760709528811276,0.01003376953303814,3.099446303167497e-06
14,18705,1,[19085 12138 11385 51296],48,0,True,0.0002530537312850356,0.0,0.00044790998799726367,0.0
15,18706,1,[30615 33432  1747 36437],48,3,False,0.0,0.0,0.0,0.0
16,18707,1,[26662 18585 27920 48946],37,2,False,0.0,0.0,0.0,0.0
17,18708,1,[37579 42380 26406  6805],12,0,False,0.0,0.0,0.0,0.0
18,18709,1,[10881 41009  2549 48988],12,3,False,0.0,0.0,0.0,0.0
19,18710,1,[28178 15487  5763 49892],35,3,False,0.0,0.0,0.0,0.0
20,18711,1,[50791 13270  9580 18625],12,3,True,0.009402049705386162,9.536747711536009e-07,0.0026008901186287403,0.0
21,18712,1,[ 5476 47536 44631 19126],48,0,True,0.008954502642154694,0.00568866403773427,0.0013882016064599156,0.6837540864944458
22,18713,1,[35727 52071 45960 18046],12,2,False,0.0,0.0,0.0,0.0
23,18714,1,[ 8298 29560 13988 28956],48,2,True,2.7418175250204513e-06,0.0,3.337865791763761e-06,0.0
24,18715,1,[30554  6050 20444 29646],35,1,False,0.0,0.0,0.0,0.0
25,18716,1,[36926 34544 16957 24729],12,3,True,0.05070076137781143,0.0,0.03914319723844528,0.000323586369631812
26,18717,1,[17045 28198 14503 45895],12,2,False,0.0,0.0,0.0,0.0
27,18718,1,[ 5684 32187 48386 19539],35,1,True,0.00031058842432685196,0.0,0.026261571794748306,0.0
28,18719,1,[29435 15972 26652  3419],12,3,True,5.602852525044e-06,0.0,0.0005473800119943917,0.0
29,18720,1,[17215 50829 24076 23001],12,2,False,0.0,0.0,0.0,0.0
0,18721,0,[ 6668 43645 19229 18993],35,0,True,0.00121924071572721,0.0,0.0029269333463162184,0.0
1,18722,0,[32441 35646 32819 28394],12,2,True,0.15078891813755035,0.0005998025881126523,0.0036675152368843555,1.0728841743912199e-06
2,18723,0,[25587 43547 39297 22136],12,3,True,0.00010705567547120154,0.0,4.386998261907138e-05,5.863515377044678
3,18724,0,[23615  8222 38311 21655],37,1,True,0.24512483179569244,0.0,0.16698335111141205,0.0
4,18725,0,[18941 38565 44989 16487],12,1,False,0.0,0.0,0.0,0.0
5,18726,0,[47637 36389 25091 45270],12,3,True,0.17551887035369873,0.057303670793771744,0.09676124155521393,0.029781082645058632
6,18727,0,[12460 49191 28682 29512],35,1,True,0.0004085540713276714,0.0,0.0009176171733997762,0.0
7,18728,0,[42326  5802  5917 40814],37,3,True,0.1662156730890274,7.152559646783629e-07,0.8166438341140747,0.0004672903742175549
8,18729,0,[51076 26091 20937 25370],37,2,True,2.1891539096832275,0.0007688377518206835,1.3720308542251587,6.55653229841846e-06
9,18730,0,[ 1689 51532 42217 24698],48,3,False,0.0,0.0,0.0,0.0
10,18731,0,[41018 48429 49418 23513],12,1,True,0.021715965121984482,0.0,0.0016951615689322352,0.0
11,18732,0,[51752 49404 22999 46291],12,3,True,0.00950524304062128,0.0015742050018161535,0.0009998908499255776,10.151762962341309
12,18733,0,[10256 32343 19276  1032],37,3,True,0.11649304628372192,0.0,0.017979595810174942,0.0
13,18734,0,[20914 19171 24889 51106],48,1,True,0.0003303835110273212,0.0,0.000979664851911366,0.01926356554031372
14,18735,0,[ 1737 34730 19203  1492],37,0,True,0.5166865587234497,0.0,0.34324508905410767,1.5497220147153712e-06
15,18736,0,[30083 25306 12424 34274],12,1,True,0.00446085212752223,0.0038259406574070454,0.002814255654811859,0.0
16,18737,0,[41548 49213 29427 48358],35,1,False,0.0,0.0,0.0,0.0
17,18738,0,[33883 30869 20864 30546],48,0,True,0.07053881883621216,5.483642325998517e-06,0.02384159527719021,2.98023678624304e-06
18,18739,0,[12694 51443 22586 38563],35,1,False,0.0,0.0,0.0,0.0
19,18740,0,[19024 15762 12478 37592],37,2,True,0.026561083272099495,0.0,0.023257890716195107,0.0
20,18741,0,[34072 21000 11842  6575],12,3,True,0.046587225049734116,0.0,0.020807797089219093,5.245222382654902e-06
21,18742,0,[28850   510 33647 34341],12,2,False,0.0,0.0,0.0,0.0
22,18743,0,[ 6392 19061 25117 30968],37,2,True,0.042009349912405014,0.0,0.0013015392469242215,0.0
23,18744,0,[34721 38152 21666 26756],12,2,True,0.007401430979371071,1.1920935776288388e-06,0.12001268565654755,0.6327009797096252
24,18745,0,[31918 48460 19791 45818],48,1,True,6.544803909491748e-05,0.0,0.00015915706171654165,0.0
25,18746,0,[18226 34326 49664  4826],37,0,True,0.006311383564025164,0.0,0.0004436165327206254,0.0
26,18747,0,[23836 51500 52085  8684],48,0,False,0.0,0.0,0.0,0.0
27,18748,0,[10986 13683 28545  1949],48,1,True,1.1920935776288388e-06,0.0,1.5258905477821827e-05,0.0
28,18749,0,[ 8458 20025 21943 42651],12,1,True,0.05625106766819954,7.987341086845845e-05,0.04754968360066414,8.523827273165807e-05
29,18750,0,[15869 49427  3410 22217],12,2,True,0.02292381040751934,0.0,0.013262873515486717,1.1920928955078125e-07
0,18751,1,[40049  2962 25457 14352],37,2,False,0.0,0.0,0.0,0.0
1,18752,1,[29841 28245 33102  9980],12,3,False,0.0,0.0,0.0,0.0
2,18753,1,[18220 39746 10772 13251],37,2,True,0.2655959725379944,2.062341991404537e-05,0.04132505878806114,5.5006327629089355
3,18754,1,[ 8612  3811 41472 15742],35,1,False,0.0,0.0,0.0,0.0
4,18755,1,[39748 29674  8661 29166],37,3,True,0.0602591447532177,4.0531240301788785e-06,1.1579800844192505,0.015043008141219616
5,18756,1,[21609 24170 17863  7845],35,2,False,0.0,0.0,0.0,0.0
6,18757,1,[24627 44135 12449 23122],48,1,True,0.0002468533057253808,0.0,1.3351529560168274e-05,0.0
7,18758,1,[38059 31138 34285 23865],12,3,False,0.0,0.0,0.0,0.0
8,18759,1,[26573 21542 35478 44058],12,0,True,0.0008921429398469627,0.010375254787504673,0.00026712409453466535,0.4503304362297058
9,18760,1,[42168 10001 40461 20524],12,1,False,0.0,0.0,0.0,0.0
10,18761,1,[ 7471 19739  6877 14912],37,0,True,0.00115813291631639,0.0,0.013070275075733662,0.0
11,18762,1,[50644  1635 15056 31809],37,1,True,0.006989050190895796,0.0,0.0004504145181272179,0.0
12,18763,1,[ 2960  6152  4660 13255],35,0,False,0.0,0.0,0.0,0.0
13,18764,1,[38409 23191  7185 45014],48,3,True,0.007359999231994152,7.152559646783629e-07,0.00026581244310364127,1.406679530191468e-05
14,18765,1,[14103 19433 22623  4819],48,2,False,0.0,0.0,0.0,0.0
15,18766,1,[11674 13246  3014 38894],12,0,False,0.0,0.0,0.0,0.0
16,18767,1,[18670 21909 24778 42171],12,0,True,0.0036360484082251787,0.005631179083138704,0.0003658010100480169,3.902899980545044
17,18768,1,[36866 51212 31912 22573],35,2,True,1.411414623260498,0.0006955896387808025,0.284139484167099,0.47474873065948486
18,18769,1,[43459 32868 24682 13603],48,3,True,1.4424427718040533e-05,0.0,1.8358399756834842e-05,0.0
19,18770,1,[ 5465  7228 15527 17076],35,0,True,0.18262754380702972,0.0022003401536494493,1.476244568824768,0.0
20,18771,1,[ 7886  6828 29468 51005],12,0,True,0.009578838013112545,0.0,0.011168448254466057,0.0
21,18772,1,[26441 33560 27602 21197],12,3,False,0.0,0.0,0.0,0.0
22,18773,1,[15457 12019 50537 25386],37,1,True,0.0005090339691378176,0.0,9.417977707926184e-05,0.0
23,18774,1,[ 6898 15013 12617 44751],48,1,True,0.3002701699733734,0.013632532209157944,0.49087363481521606,0.0
24,18775,1,[10482 26760 45749 40693],12,2,False,0.0,0.0,0.0,0.0
25,18776,1,[48286 11126 43600 33188],12,2,False,0.0,0.0,0.0,0.0
26,18777,1,[ 3256 17514 12893 25516],37,3,True,0.883445143699646,0.03008846938610077,1.3510432243347168,1.8150827884674072
27,18778,1,[27740 11185 48195 26245],12,2,True,5.948720354354009e-05,0.0,0.0006101800827309489,0.0
28,18779,1,[51841 39314 44673 13785],48,1,True,0.04865792766213417,0.0,0.013537128455936909,1.1920928955078125e-07
29,18780,1,[25888 20131  8774 52059],12,1,True,0.043516855686903,0.0,1.7746598720550537,0.07259798794984818
0,18781,0,[21863 37333 23748 18523],37,1,True,0.22799989581108093,0.0,0.015695376321673393,0.0
1,18782,0,[14467 35307 46348 19852],35,3,True,1.6506162881851196,1.1920928955078125e-07,0.07276182621717453,8.344653679159819e-07
2,18783,0,[21881 25843 26575 21938],48,0,False,0.0,0.0,0.0,0.0
3,18784,0,[40298 12478 39132  2206],37,1,False,0.0,0.0,0.0,0.0
4,18785,0,[ 9348 20833 14972 52448],12,1,True,0.000234094841289334,0.0,2.622607780722319e-06,0.0
5,18786,0,[10442 22026 13000 51693],35,3,False,0.0,0.0,0.0,0.0
6,18787,0,[30044 43786 15070 20115],12,0,False,0.0,0.0,0.0,0.0
7,18788,0,[34790 13828  3228 41486],12,1,True,0.009043213911354542,2.622607780722319e-06,0.006129534915089607,0.0
8,18789,0,[23061 10511  3429  2937],12,0,True,0.0014564864104613662,3.57628505298635e-06,0.03609086945652962,0.0
9,18790,0,[43438  4602  6859 37488],37,1,False,0.0,0.0,0.0,0.0
10,18791,0,[42098 47576 45138 27929],35,1,True,0.008612420409917831,0.0,0.00952046737074852,5.960466182841628e-07
11,18792,0,[27999 48553 36216 38403],37,0,True,0.0019617832731455564,0.0,0.004393199924379587,0.0
12,18793,0,[ 5253 31901 11449 11089],35,2,True,0.0016847727820277214,0.0,0.00093748391373083,0.0
13,18794,0,[27697  6653  4634     7],48,3,True,0.021135082468390465,0.0,0.04707736521959305,0.0
14,18795,0,[33868 20184  4642 52301],37,1,False,0.0,0.0,0.0,0.0
15,18796,0,[21300 16917  1410 41580],12,0,True,0.09148356318473816,0.0,0.04338102415204048,2.288844552822411e-05
16,18797,0,[48995  6629 48153 47794],35,1,False,0.0,0.0,0.0,0.0
17,18798,0,[10650 16907 29681 24338],37,1,True,0.0006145935039967299,0.0,0.0006729243905283511,0.0
18,18799,0,[26795 10490 39602  1851],37,1,True,0.005677035078406334,0.3833376169204712,0.0032794547732919455,0.09098252654075623
19,18800,0,[41195 35580 26738   570],12,3,False,0.0,0.0,0.0,0.0
20,18801,0,[50415 36373  4961 18815],35,0,True,0.0012533171102404594,0.0,0.0013586567947641015,0.0
21,18802,0,[16970 17809 35148 16371],37,3,True,0.0054953014478087425,0.0,0.3483874797821045,0.0
22,18803,0,[38891 36575 34665  6019],48,0,True,0.0006549714598804712,0.0001856857124948874,0.011069663800299168,0.00027761736419051886
23,18804,0,[27359 32781 14234 39114],37,3,True,0.0006151898996904492,0.0,0.0008923815912567079,0.0
24,18805,0,[29638 35100 26799 10047],48,3,False,0.0,0.0,0.0,0.0
25,18806,0,[24976 44936 28358  4963],37,0,True,0.006189567502588034,0.0,0.039672866463661194,0.0
26,18807,0,[37740 43559  1781 48752],37,0,False,0.0,0.0,0.0,0.0
27,18808,0,[ 5394 15686 41461 51521],37,0,True,2.4438202672172338e-05,0.0,9.572964336257428e-05,0.0
28,18809,0,[48478 41184 16203  9889],12,2,False,0.0,0.0,0.0,0.0
29,18810,0,[12489 17193 49708 19236],48,1,True,0.00018020108109340072,0.0,3.898219802067615e-05,0.0
0,18811,1,[  354  2462 46599 37956],12,0,False,0.0,0.0,0.0,0.0
1,18812,1,[27080 27286 22143 49447],12,3,True,0.10333484411239624,1.025205165205989e-05,3.330171585083008,1.1920935776288388e-06
2,18813,1,[45831 26439 11427 32735],48,3,True,0.06099795550107956,0.0,0.14893677830696106,0.0
3,18814,1,[38693 13217 23097 25474],35,2,True,0.7194828987121582,0.00010097536869579926,0.00688677653670311,0.17961841821670532
4,18815,1,[15200 48672 17820 25413],35,2,True,0.09907081723213196,0.04236684739589691,0.27470582723617554,8.10107707977295
5,18816,1,[26439  5386 33117 25130],48,3,True,1.1563368389033712e-05,0.0,3.671713420771994e-05,0.0
6,18817,1,[ 9332 35915  9095 13963],35,0,True,0.0015149260871112347,0.0,0.0006093450938351452,0.0
7,18818,1,[ 5596 23025 48433 18659],37,3,False,0.0,0.0,0.0,0.0
8,18819,1,[40871  4222 51648 47065],12,2,True,0.0006536592845804989,0.0,0.003407256444916129,0.0
9,18820,1,[18698  1715 30339 45498],37,0,True,0.045959264039993286,0.0,0.2145531326532364,0.0
10,18821,1,[34767 50744 26796 25755],35,3,True,0.8616745471954346,5.006802894058637e-06,0.037108905613422394,2.7656937163555995e-05
11,18822,1,[45914 47150 18436 10863],12,2,True,0.00010002159251598641,0.0,0.002877497114241123,0.0
12,18823,1,[44926 19650 40390  1293],37,2,True,0.019846461713314056,0.0,0.002815570682287216,9.787561430130154e-05
13,18824,1,[42061 18055 36366 33892],12,1,False,0.0,0.0,0.0,0.0
14,18825,1,[48526 36426 34494 13936],48,3,False,0.0,0.0,0.0,0.0
15,18826,1,[20920 44480 10116 35877],37,3,True,0.47969505190849304,0.07586628943681717,0.04363745450973511,0.03518937528133392
16,18827,1,[ 7866 45831 22743  6661],37,2,True,0.014540917240083218,0.0,0.27054035663604736,0.0
17,18828,1,[21448 46638 39007 51763],37,3,True,0.013602925464510918,0.0,0.037102844566106796,0.0
18,18829,1,[40154 19388 30949 39076],37,0,True,0.09032502770423889,2.2336556911468506,0.003788186702877283,0.0
19,18830,1,[ 1778 52050 45869 32690],35,1,True,0.00018091646779794246,0.0,0.000228013755986467,0.0
20,18831,1,[33939  5801 15891 48706],48,1,True,7.629423635080457e-06,0.0,3.087568256887607e-05,0.0
21,18832,1,[12038 47731 45736 45651],37,0,True,4.887592695013154e-06,0.0,0.0011525832815095782,0.0
22,18833,1,[25117 34859 47410  4446],35,0,False,0.0,0.0,0.0,0.0
23,18834,1,[40810 32075 34982 43453],48,1,True,0.01649153046309948,0.0,0.010615525767207146,0.0
24,18835,1,[27050 49845 34813 20719],12,1,False,0.0,0.0,0.0,0.0
25,18836,1,[19948 33344 37783  7477],48,1,False,0.0,0.0,0.0,0.0
26,18837,1,[50568 27407 52269 23723],48,3,True,0.14999955892562866,0.0,0.23826658725738525,1.1920928955078125e-07
27,18838,1,[  552 41903 49775 32100],37,1,False,0.0,0.0,0.0,0.0
28,18839,1,[20530  9119   950 33981],35,2,False,0.0,0.0,0.0,0.0
29,18840,1,[29823 43671 26556  4597],37,1,True,0.039656493812799454,0.0,0.03837990760803223,3.576279254957626e-07
0,18841,0,[15296 27760 50065  5661],12,2,True,0.0010436256416141987,0.0,0.0029330309480428696,0.0
1,18842,0,[20068 49815 35021 37869],37,0,True,0.08433520048856735,0.0,0.021370038390159607,0.0
2,18843,0,[11349  1266 43313 46569],35,1,True,0.00042298439075239,0.0,0.0016994604375213385,0.0
3,18844,0,[   36 11385 43822 13943],48,0,False,0.0,0.0,0.0,0.0
4,18845,0,[11290 43696 51845 31038],12,1,False,0.0,0.0,0.0,0.0
5,18846,0,[11409 49656 34799 45674],48,3,True,0.08986011147499084,0.0,0.2972344160079956,0.0
6,18847,0,[37739 34410  6960 48629],37,0,True,0.681221604347229,0.009472870267927647,0.5161819458007812,3.1765522956848145
7,18848,0,[46970 33615 36695 10954],48,1,True,0.00026748180971480906,0.0,0.005000915843993425,0.0
8,18849,0,[18977 18600  5383  3913],12,0,True,0.03672805801033974,1.6451016563223675e-05,0.04015683755278587,7.152559646783629e-07
9,18850,0,[43611  2264 44159 45280],48,2,True,0.0021070968359708786,0.0,2.3842141672503203e-05,0.0
10,18851,0,[34859 45625  4287 45892],48,0,True,0.19901524484157562,0.0019130517030134797,0.5656235218048096,0.0
11,18852,0,[30913 23725 38008  7078],48,0,False,0.0,0.0,0.0,0.0
12,18853,0,[29520 28978 14643   618],48,1,True,0.17707957327365875,0.0,0.004990492481738329,0.011475169099867344
13,18854,0,[45915 11854 25634 25751],35,3,False,0.0,0.0,0.0,0.0
14,18855,0,[25925 44539 40048 11741],35,1,True,0.23992426693439484,2.2650021492154337e-05,0.8096646070480347,0.015471072867512703
15,18856,0,[45718 48737 13187 42251],37,1,True,0.006121198646724224,0.0,0.003377591958269477,1.1920928955078125e-07
