,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss,sender_loss_2,receiver_loss_2
16,11477,0,[49725   251 29846 31730  2098  8268],0,5,False,0.0,0.0,0.0,0.0
17,11478,0,[38112 43649 48426 10335 51443 40274],30,2,True,0.18520234525203705,0.1557767689228058,0.012746402062475681,0.03955225273966789
18,11479,0,[ 5634  6198 31264 51011 51228 19265],0,0,True,0.6075043082237244,0.020669536665081978,0.13371655344963074,5.582672595977783
19,11480,0,[ 4158  2936 21657 45656 32287 34135],2,2,True,0.0012614931911230087,0.0,0.0007560726371593773,1.1920928955078125e-07
20,11481,0,[34267 36884 50123 43554 26647 23768],30,1,True,0.0060483370907604694,2.515347659937106e-05,0.002001200569793582,1.1920928955078125e-07
21,11482,0,[48062 38919  5567 42891 46083  6340],2,5,True,9.394132939632982e-05,0.0,8.726500527700409e-05,0.0
22,11483,0,[ 8287 50891 50631 35661  8144 32116],40,1,False,0.0,0.0,0.0,0.0
23,11484,0,[34481 39893   524 19204 20524 46493],30,0,True,0.008021312765777111,1.0303981304168701,0.0043783532455563545,0.1331072300672531
24,11485,0,[17556 24042 28932 27770 29353 14358],0,1,False,0.0,0.0,0.0,0.0
25,11486,0,[41368 36566 46006 17838 39252 24879],0,4,False,0.0,0.0,0.0,0.0
26,11487,0,[ 8657 43973 10028 26394 33863 47939],40,0,True,0.004744561854749918,0.0,0.00044826779048889875,5.960466182841628e-07
27,11488,0,[19825 24932 35811 22455 38746 51741],30,1,True,0.0020021561067551374,0.0,0.00017578955157659948,8.344653679159819e-07
28,11489,0,[ 2887 42926  2001 27723 15307 14119],40,2,False,0.0,0.0,0.0,0.0
29,11490,0,[43070 19521 13901 26528  6571 39424],2,5,True,0.0057007730938494205,0.0,0.015851540490984917,0.0
0,11491,1,[27834 50250 25987  4323 16419 30068],2,2,True,0.00021501706214621663,0.0,0.004922085907310247,0.0
1,11492,1,[33519 32092 27992 47964 20956 40397],0,0,False,0.0,0.0,0.0,0.0
2,11493,1,[22596 41556 46227 15517 13288 17551],0,5,True,0.013360726647078991,0.00033634595456533134,0.030201375484466553,1.1920928955078125e-07
3,11494,1,[25729  8321 21067  4444 37908 44756],40,0,True,0.017170008271932602,0.0,0.00788312777876854,0.0
4,11495,1,[32582  1722 13379  1463 19783 17525],40,1,True,0.0010512033477425575,1.1920928955078125e-07,0.001941955997608602,0.17020751535892487
5,11496,1,[24678 40691  4904  1270 51133  2326],30,0,True,0.0009385577868670225,0.00015593790158163756,0.0071512446738779545,9.441821748623624e-05
6,11497,1,[14427 33395 16544 31401  8582  5953],0,3,True,0.11821368336677551,0.02183140255510807,0.07084006071090698,7.152559646783629e-07
7,11498,1,[27397 49712  6737 38695 11953 18755],40,5,True,0.028747593984007835,8.583437011111528e-05,0.1314219832420349,0.0004864922084379941
8,11499,1,[50749 48722 48018  7737 49160 33800],30,1,False,0.0,0.0,0.0,0.0
9,11500,1,[49113 33376  6679 18391 50033 21049],2,5,False,0.0,0.0,0.0,0.0
10,11501,1,[ 6226 51804 31249 18945 37651 27278],2,3,False,0.0,0.0,0.0,0.0
11,11502,1,[49220 32073 37838  2866  3001 13259],30,0,True,0.00014377673505805433,0.0010972080053761601,0.008086326532065868,3.576279254957626e-07
12,11503,1,[37171 19257 35585 35436 41271 43671],2,5,True,0.019492367282509804,0.0005260300822556019,0.07312855869531631,1.5497220147153712e-06
13,11504,1,[21276 45576 44821 11660  1792 33706],0,2,True,0.0006367206806316972,1.0728841743912199e-06,6.0440936067607254e-05,6.55653229841846e-06
14,11505,1,[19760  6532 21490 38769 44633 27780],40,3,True,0.0015412518987432122,0.0,0.0024410453625023365,0.0
15,11506,1,[ 5174 17909 27459 50172  1777 18032],30,3,True,0.003784896107390523,1.1920928955078125e-07,0.009628064930438995,9.536747711536009e-07
16,11507,1,[19201 24278 24820 43903 39169 19582],2,1,False,0.0,0.0,0.0,0.0
17,11508,1,[49465 18736 15039 27791 26784  8428],0,5,True,0.011778908781707287,0.93595951795578,0.037031155079603195,0.07922272384166718
18,11509,1,[ 1797 35357 43425  2232 38599 22764],30,5,False,0.0,0.0,0.0,0.0
19,11510,1,[ 7479 45933 19297 18226  6833 10010],30,1,False,0.0,0.0,0.0,0.0
20,11511,1,[ 5311 22220 19287  4793 20921 51072],2,1,False,0.0,0.0,0.0,0.0
21,11512,1,[29050 27087 51915 17010 26947 49537],30,2,True,0.04169554263353348,0.07450670003890991,0.003624084172770381,0.02316858060657978
22,11513,1,[ 7500  3982  6863 12901  1562 15883],2,5,True,0.0047760033048689365,0.0,0.002137022092938423,0.0
23,11514,1,[43583  2848  2001 38907 10543 48581],2,3,False,0.0,0.0,0.0,0.0
24,11515,1,[34861   507 35924 49113 19442 48789],30,3,False,0.0,0.0,0.0,0.0
25,11516,1,[41204 28958  4966 11974 18744  7338],2,3,True,0.04281672462821007,0.0003377769608050585,0.018600303679704666,0.041344378143548965
26,11517,1,[11179 45204 15078 32722 19821 39716],0,3,False,0.0,0.0,0.0,0.0
27,11518,1,[37729 25703 22707 11707 34560 43764],40,2,False,0.0,0.0,0.0,0.0
28,11519,1,[45468 21488 48482 26768 15134 31986],40,5,False,0.0,0.0,0.0,0.0
29,11520,1,[47866 50056 26364 49157 52391 33341],40,5,False,0.0,0.0,0.0,0.0
0,11521,0,[ 9723 21299 11654 13570 37076  3930],0,4,True,7.152813486754894e-05,0.0002701051125768572,0.0004748040810227394,0.008311443962156773
1,11522,0,[33890 43687  5221  1251 42173 20960],40,0,True,1.174784779548645,0.2576731741428375,0.009698178619146347,0.009824275970458984
2,11523,0,[52236  4060 21589 40434 25757 36397],2,4,False,0.0,0.0,0.0,0.0
3,11524,0,[33833 43520 34419 28341 34277 51382],2,0,False,0.0,0.0,0.0,0.0
4,11525,0,[28643 44098 33478 52471 43418 46623],30,0,False,0.0,0.0,0.0,0.0
5,11526,0,[48426 50731 49860 38380  5905 11789],30,0,True,0.37735557556152344,0.3595714271068573,0.09918059408664703,1.2352404594421387
6,11527,0,[36144 23852 27085 47251 34362 31409],0,5,True,1.0702407360076904,0.006580679211765528,0.5518428683280945,5.644946575164795
7,11528,0,[ 5922 28622  7972 21411 44698 47896],2,0,False,0.0,0.0,0.0,0.0
8,11529,0,[49017 31308 40304 47264 17603 38734],30,2,True,0.0038430532440543175,0.0,0.0020348853431642056,0.0
9,11530,0,[23581 43077  7215 27786 43748 36602],0,1,True,0.013925988227128983,0.0,0.00039305066457018256,4.768372718899627e-07
10,11531,0,[21484 35919 29499 37731  7091 26534],40,2,True,0.37218376994132996,0.002163901925086975,0.051346201449632645,0.022629471495747566
11,11532,0,[22235  5689 34483 40590 20806 26354],30,1,False,0.0,0.0,0.0,0.0
12,11533,0,[39931 41235  4684 31876  9569 51482],30,2,True,0.004702581092715263,1.2278632311790716e-05,0.0004402772174216807,0.0
13,11534,0,[ 3546 40013  8170 39040  7889 27665],0,0,True,0.002643201034516096,0.0,0.002867395058274269,0.0
14,11535,0,[  622 35629 15409 25212 13799 41493],2,4,True,0.008984874002635479,4.410753263073275e-06,0.02366812713444233,6.198902156029362e-06
15,11536,0,[36409 35611 49727 29288 46230 26729],30,4,True,0.012407244183123112,1.1920928955078125e-07,0.00617607356980443,4.529963462118758e-06
16,11537,0,[28464 50839  4785 30160 39056 32104],40,3,True,0.0016112187877297401,1.1920928955078125e-07,0.022475963458418846,2.145769485650817e-06
17,11538,0,[ 3459 18299 38869 43233  5395 31913],0,2,True,0.004941373597830534,8.940736734075472e-06,0.001186836394481361,0.3974337875843048
18,11539,0,[ 1201 19690 51669 50920 14344  9944],0,0,False,0.0,0.0,0.0,0.0
19,11540,0,[44228 36171 30327 48634  8535 17105],30,2,False,0.0,0.0,0.0,0.0
20,11541,0,[37235 48922 27552  6262 31487 29331],30,5,True,0.008516533300280571,0.0,0.0004408735258039087,3.576279254957626e-07
21,11542,0,[36387 48751 10436 25503 12065 46966],30,1,True,0.009902890771627426,0.0,0.007902051322162151,0.0
22,11543,0,[ 6579 29034 14051 31225  7761 25519],40,3,True,0.028824521228671074,0.07063860446214676,0.00613889005035162,3.082475185394287
23,11544,0,[25182  1466 38280 10121 25400 40439],0,0,True,0.3095366358757019,1.1444157280493528e-05,0.08091654628515244,2.8133788873674348e-05
24,11545,0,[38691 43668 50947 26021 20521 37470],0,0,True,3.028369903564453,0.00014711508993059397,0.3188759386539459,1.1750292778015137
25,11546,0,[23344 21314 18323 40047  3508 15198],2,5,False,0.0,0.0,0.0,0.0
26,11547,0,[ 7056 30847 39710 42666 50812 13174],0,1,True,0.12954427301883698,7.152559646783629e-07,0.1551089584827423,5.960466182841628e-07
27,11548,0,[15966 29341 44444 18934 11931  7519],0,3,True,4.589663149090484e-05,0.0,0.00015653404989279807,0.0
28,11549,0,[ 1085 47551 50306 28644 46729 13808],40,0,False,0.0,0.0,0.0,0.0
29,11550,0,[46678 12208 51092 38208 22254 51795],30,3,False,0.0,0.0,0.0,0.0
0,11551,1,[  322 45228 45146 20007 11109  9762],40,2,True,0.09794928133487701,0.07023262232542038,0.005437946878373623,0.15718534588813782
1,11552,1,[27265 30574 46899 17189 19836 52186],2,5,True,0.0035766472574323416,0.0002460186369717121,0.060971155762672424,0.00022097883629612625
2,11553,1,[38146  3282 51497  9398 29580 33625],30,5,False,0.0,0.0,0.0,0.0
3,11554,1,[40681 21070 32914 12589 49895 22453],40,5,False,0.0,0.0,0.0,0.0
4,11555,1,[20372 10733 30036 40471  6804 10645],30,2,True,0.22273249924182892,0.2664613425731659,0.08334770798683167,0.041958875954151154
5,11556,1,[ 5228 32076  3348 35820 17863  9147],30,4,False,0.0,0.0,0.0,0.0
6,11557,1,[41530 29896  4743  3384   616 38294],40,0,True,0.4614664614200592,0.0,0.0596541129052639,0.0
7,11558,1,[30529  1702 15996 37129 38241 16321],30,0,True,0.2686467468738556,0.0,0.7358118891716003,0.0
8,11559,1,[ 5141  4734 35198 15800 10226 29644],2,5,True,0.005114439409226179,0.054609619081020355,0.01650504395365715,1.1920928955078125e-07
9,11560,1,[ 5347 24168 31260 14719 28354 50644],2,1,False,0.0,0.0,0.0,0.0
10,11561,1,[30422 28827 25449  3058 24914 27564],2,5,True,0.9645970463752747,0.007247121073305607,3.302258014678955,0.06099909543991089
11,11562,1,[28491 10240  5417 26717 43502 44058],40,1,True,0.00039794016629457474,2.3841860752327193e-07,6.640177889494225e-05,9.536747711536009e-07
12,11563,1,[34342 34865 12945  2358  6664  1562],0,0,True,0.004305378999561071,5.602852525044e-06,0.00010991700401064008,4.768372718899627e-07
13,11564,1,[47437   966 20168 23016 31390 44147],0,4,False,0.0,0.0,0.0,0.0
14,11565,1,[43666 50575 12874 45227 21462  2494],40,5,True,0.0002650969836395234,0.0,0.0007926385733298957,0.0
15,11566,1,[ 8298 14901 26818 29934  1219 22876],30,3,False,0.0,0.0,0.0,0.0
16,11567,1,[23600 12232 11856 33262 20717 17402],2,2,True,0.1335371881723404,3.933914285880746e-06,0.003264205763116479,0.0
17,11568,1,[40352 33897 10844 16985 29648  9878],30,0,False,0.0,0.0,0.0,0.0
18,11569,1,[ 2143 46956 33244 50897 27913 27540],0,2,False,0.0,0.0,0.0,0.0
19,11570,1,[50992 35460  7081   213 51839 33707],0,5,True,0.21190565824508667,0.20445768535137177,0.09150172024965286,4.159860134124756
20,11571,1,[42811 50352 22342 13902 45540 41485],0,2,False,0.0,0.0,0.0,0.0
21,11572,1,[17344 11533  2730 41491 15799 28152],2,1,False,0.0,0.0,0.0,0.0
22,11573,1,[40134 40401 31520  3765 35355  8577],2,0,False,0.0,0.0,0.0,0.0
23,11574,1,[26117 20420 31586  5725 51610 47129],30,2,False,0.0,0.0,0.0,0.0
24,11575,1,[18535 20471 27022 22535 32684 49932],0,2,False,0.0,0.0,0.0,0.0
25,11576,1,[ 6391 39094 51083 45195 50592 38330],2,3,False,0.0,0.0,0.0,0.0
26,11577,1,[49531 15786 27034 27668 36981  6985],2,3,True,0.024075904861092567,1.4186006410454866e-05,0.027960198000073433,0.5043256878852844
27,11578,1,[29203 34794 40062 51370 38947  7791],40,1,True,0.00833957176655531,0.0,0.13386476039886475,0.0
28,11579,1,[35215 50843 51557 50290  6177 40223],30,3,False,0.0,0.0,0.0,0.0
29,11580,1,[15826 16678 27139 31554  3123  2022],30,3,False,0.0,0.0,0.0,0.0
0,11581,0,[15611 26618 32346 29850 10486 23882],40,1,True,0.01784718781709671,2.9445127438521013e-05,0.006382464896887541,3.099446303167497e-06
1,11582,0,[39064 34757 39817 20162 50545 51128],30,1,False,0.0,0.0,0.0,0.0
2,11583,0,[ 5992 41713 27279 42884 44901  7095],30,5,False,0.0,0.0,0.0,0.0
3,11584,0,[11758 30953 26220 46180 52184 18814],30,3,True,0.5089403986930847,0.9857787489891052,0.009512343443930149,0.026335308328270912
4,11585,0,[41976 47557 25381 21442 32721 32970],0,3,False,0.0,0.0,0.0,0.0
5,11586,0,[49772 10916   549 16878 31139 20913],2,4,False,0.0,0.0,0.0,0.0
6,11587,0,[47508  9284   969 39081 36723 42603],40,2,True,0.042765650898218155,2.622607780722319e-06,0.08535768836736679,5.960466182841628e-07
7,11588,0,[ 4365 39864 26358 40977 10316 18218],0,3,False,0.0,0.0,0.0,0.0
8,11589,0,[15773 30637   495 25132 28610 26242],40,5,False,0.0,0.0,0.0,0.0
9,11590,0,[42470  3996 35398 47123  3578 20385],30,3,True,0.003477353835478425,0.000991478213109076,0.009008570574223995,0.4835822582244873
10,11591,0,[22021 19508  3066  6420 45083 13578],0,0,True,0.07181687653064728,0.38020089268684387,0.08157376945018768,0.0360722690820694
11,11592,0,[14083 42340  4291 35344 31697 40751],0,0,True,0.32899075746536255,0.00015295721823349595,0.1642383188009262,1.2852795124053955
12,11593,0,[35556  7082 43557 37382 14999 24399],30,3,True,0.007443765178322792,0.0,0.0015398191753774881,0.0
13,11594,0,[38906 35679 28388 19831 16291 51746],30,1,False,0.0,0.0,0.0,0.0
14,11595,0,[ 1665 11234 20444 41466 15179 37221],2,4,False,0.0,0.0,0.0,0.0
15,11596,0,[20514 49282 20624 46529 14700 25693],40,5,True,0.10794263333082199,0.7277274131774902,0.008598593063652515,0.0721401497721672
16,11597,0,[29304 16654 26542 42830  4572 12351],2,5,False,0.0,0.0,0.0,0.0
17,11598,0,[41902 13810  9490 25845  4489 23862],0,2,False,0.0,0.0,0.0,0.0
18,11599,0,[47757 28374 28580 22802 37276 24152],2,0,False,0.0,0.0,0.0,0.0
19,11600,0,[ 2635  1045 36839 48336  5837 34400],30,3,True,0.0008382733212783933,0.0009871823713183403,0.007264652289450169,3.695494797284482e-06
20,11601,0,[27168 42665 17208  9727 20742 38574],0,2,False,0.0,0.0,0.0,0.0
21,11602,0,[12893 40196  1636 25977 20391 13134],2,5,True,0.9116553664207458,0.03393469378352165,0.3251415193080902,1.123856544494629
22,11603,0,[10528 42463  5238 45437 15763  3084],2,2,True,0.020773595198988914,0.09472082555294037,0.05130660906434059,0.0004316903941798955
23,11604,0,[30089 49347 32629 13287 13023   811],30,3,True,0.004196196794509888,0.0,0.004683237988501787,4.768372718899627e-07
24,11605,0,[33060 20127 37460 37069 31007 17494],0,1,False,0.0,0.0,0.0,0.0
25,11606,0,[ 9964 14306 25762  5925  4422 26063],2,1,True,0.0024273626040667295,3.576279254957626e-07,0.005556494928896427,2.5033982637978625e-06
26,11607,0,[47371 17530 21290 30243 29293 18592],0,4,False,0.0,0.0,0.0,0.0
27,11608,0,[42273 11796 31652 13460 25767 37522],30,2,False,0.0,0.0,0.0,0.0
28,11609,0,[ 1387 35760 13937 10937 14511 27809],2,3,True,0.0014401907101273537,0.3918721675872803,0.006465249229222536,0.11554468423128128
29,11610,0,[36264 27694 46795 11060 10953  4982],30,2,True,0.00022813299437984824,0.0,0.00030391066684387624,0.0
0,11611,1,[38576  4344 10080 24112 45158 13325],2,4,False,0.0,0.0,0.0,0.0
1,11612,1,[41411 28714 39672 20359 31444 46536],0,2,False,0.0,0.0,0.0,0.0
2,11613,1,[36623 24046 39214  5121 22781 25436],0,5,False,0.0,0.0,0.0,0.0
3,11614,1,[ 9281  7638 51188 28703 45581 40041],40,0,True,0.007906557992100716,0.0,0.014461815357208252,8.344653679159819e-07
4,11615,1,[  558 24605 48038 48453  8642  8290],0,5,False,0.0,0.0,0.0,0.0
5,11616,1,[24001 35549  8895 49787 11578  4923],40,2,True,0.0007011963753029704,4.386998261907138e-05,0.04901399090886116,2.9445127438521013e-05
6,11617,1,[31778 15638 29151 19546 52206 36618],2,1,True,0.0014548150356858969,0.0009832446230575442,0.0010728031629696488,6.07969241173123e-06
7,11618,1,[47545  9165  6464 38685 34410  4237],0,4,False,0.0,0.0,0.0,0.0
8,11619,1,[26988 47910 31600  2390 44973 17619],0,4,True,0.0013661772245541215,0.019282767549157143,0.008809633553028107,0.0007413392886519432
9,11620,1,[39528 21644 44549 20251 37267 20792],2,2,True,0.0038541224785149097,9.775209946383256e-06,0.005143496207892895,0.00023492949549108744
10,11621,1,[16210 36017 36988 27065 43231 40860],2,4,False,0.0,0.0,0.0,0.0
11,11622,1,[50213 16108 22373 40774  2653 31176],0,3,False,0.0,0.0,0.0,0.0
12,11623,1,[ 3652  2816  5987  7799 40224 20865],40,5,False,0.0,0.0,0.0,0.0
13,11624,1,[13743  6441 51537 32985 24770 45298],30,1,True,0.00727575970813632,9.775209946383256e-06,0.002721074502915144,3.7313202483346686e-05
14,11625,1,[37099 36270 37743 30880 19281 36412],0,3,True,0.1597275584936142,1.5378116586362012e-05,0.2831162214279175,2.0265599687263602e-06
15,11626,1,[36262 15534 44877 24285    49  6293],0,2,True,0.00017662416212260723,1.7881409348774469e-06,0.0017395239556208253,2.3841860752327193e-07
16,11627,1,[40040 35433 45832 27688 27931 30758],30,5,False,0.0,0.0,0.0,0.0
17,11628,1,[ 8222 36028 44188 44664 16900 18429],30,2,True,0.007321811281144619,0.0,0.000965942395851016,0.0
18,11629,1,[15919  9642 50536 33963 28768 40446],0,3,False,0.0,0.0,0.0,0.0
19,11630,1,[51782 48003 35351 33516 36605 34599],40,2,True,0.010783611796796322,0.0002262252091895789,0.007910583168268204,0.0007276201504282653
20,11631,1,[25131 52451  6217 10562 36785  3058],0,2,True,0.06757402420043945,5.602852525044e-06,0.025843420997262,1.1920928955078125e-07
21,11632,1,[27458 24565 30044 50544  6270 50650],0,3,False,0.0,0.0,0.0,0.0
22,11633,1,[15760  7980  6635  3913 51009 52081],2,0,False,0.0,0.0,0.0,0.0
23,11634,1,[45299  4900 40586  6151 31977  4330],2,2,True,0.033342912793159485,0.02642422914505005,0.01615515910089016,1.5322842597961426
24,11635,1,[34308  3272 49180 24680  2999 10653],40,5,False,0.0,0.0,0.0,0.0
25,11636,1,[20820  5099 30958 36819  6893 30344],40,0,False,0.0,0.0,0.0,0.0
26,11637,1,[29855 22141 40961 11837 49395 49186],30,4,False,0.0,0.0,0.0,0.0
27,11638,1,[18222  3975 48654  9586 34376 28524],40,5,True,1.14069402217865,0.26620063185691833,0.23133417963981628,0.012962003238499165
28,11639,1,[16664 18887 50545 49111 13328 26229],2,0,False,0.0,0.0,0.0,0.0
29,11640,1,[41336  5602  8613 48225 45220  7563],2,4,False,0.0,0.0,0.0,0.0
0,11641,0,[14551 46701 44923  7593 31855 42399],2,0,True,1.03545081615448,0.0013075671158730984,0.7301165461540222,0.28794342279434204
1,11642,0,[14626 19250 26716  1541 40795 34883],0,4,True,0.0001990397140616551,4.768382950715022e-06,0.0026616081595420837,2.5033982637978625e-06
2,11643,0,[16923 16301 18509 41400 30115 23438],40,4,True,1.1680961847305298,0.005502793006598949,0.26823940873146057,0.03769246116280556
3,11644,0,[43111 36534 32144 17800 12809 24388],40,1,False,0.0,0.0,0.0,0.0
4,11645,0,[37686 27169  9794 41458 15455  4626],0,3,False,0.0,0.0,0.0,0.0
5,11646,0,[ 5308  6993 51201 34992 52419 50849],40,0,False,0.0,0.0,0.0,0.0
6,11647,0,[43101 23897 43922 28710 12146 50599],30,4,False,0.0,0.0,0.0,0.0
7,11648,0,[44787 25109 50412 20107 45571 31599],0,5,True,0.03141084685921669,0.009500429034233093,0.046067047864198685,0.0001218393153976649
8,11649,0,[24002 46913 18507 41277 29371 35131],30,1,False,0.0,0.0,0.0,0.0
9,11650,0,[43858 48506 50185 46983 23163 24789],30,1,False,0.0,0.0,0.0,0.0
10,11651,0,[35780 47953 27419 43315 30203 34148],0,0,True,0.027452562004327774,0.09662342816591263,0.030416226014494896,0.1194843277335167
11,11652,0,[31828 47362 11775 20530  2199 15632],0,0,True,0.006102727726101875,0.0001871164859039709,0.0006428042543120682,0.0008650586241856217
12,11653,0,[22744 31107 23296 28146  1123 47335],2,3,False,0.0,0.0,0.0,0.0
13,11654,0,[30357 51298 28192  3282 28650   319],40,4,False,0.0,0.0,0.0,0.0
14,11655,0,[10092 22922 16078 35676 50873 20052],0,1,False,0.0,0.0,0.0,0.0
15,11656,0,[16604  5202 11231  6550 13328 35566],0,5,True,0.000779694237280637,0.030008681118488312,0.00040795779204927385,1.0079002380371094
16,11657,0,[ 4189 33281 27748 11253 51068  7823],30,2,False,0.0,0.0,0.0,0.0
17,11658,0,[50366 22417 49798 11543 51090 32516],2,3,True,0.02944972738623619,0.00022074035950936377,0.002283794805407524,0.001184807508252561
18,11659,0,[33260   529 30387 29159 31668 27389],2,4,False,0.0,0.0,0.0,0.0
19,11660,0,[ 5754  6969 50395 32220  1853  4263],0,4,False,0.0,0.0,0.0,0.0
20,11661,0,[10346  7773 19479   832 33186 33850],0,2,True,0.055481795221567154,0.012268572114408016,0.009793577715754509,0.002153090201318264
21,11662,0,[25764  9753   516  8162 18825 21940],0,2,False,0.0,0.0,0.0,0.0
22,11663,0,[ 1451 49651  1782 14328  7694 47436],30,1,False,0.0,0.0,0.0,0.0
23,11664,0,[40094  8352 30631  2074 17859 26338],0,1,True,0.000918333069421351,0.0,0.0005828648572787642,0.0
24,11665,0,[ 6309  9157  6162 36947 29764 51258],30,3,False,0.0,0.0,0.0,0.0
25,11666,0,[15265 22138  4345  5676 35529 34179],0,4,True,0.0005983712035231292,8.821526535029989e-06,0.00033431872725486755,0.002308348659425974
26,11667,0,[41936  9812 42538  3254 27242 40845],0,2,False,0.0,0.0,0.0,0.0
27,11668,0,[17989 42630 11510  3519 51169 49633],0,1,True,0.020462488755583763,0.021150851622223854,0.005917859263718128,0.1344137191772461
28,11669,0,[12119 51433  4090 20327 24193 41883],30,0,True,0.11766689270734787,0.0064782677218317986,0.11402468383312225,0.003106765914708376
29,11670,0,[20983 34893  4996 33919 28000 49696],30,3,False,0.0,0.0,0.0,0.0
0,11671,1,[36386  6123  4352 19265 38364 17801],30,1,False,0.0,0.0,0.0,0.0
1,11672,1,[38524 50230 39757  1798  2763  5399],40,3,True,0.007806052453815937,0.0545831173658371,0.01887001469731331,0.050747789442539215
2,11673,1,[15925 39957 49655 40422 24493 35446],0,1,False,0.0,0.0,0.0,0.0
3,11674,1,[16611 24871 12885  1889 45629 22952],30,4,True,0.001435296144336462,0.0,0.0037680240347981453,0.0009340236429125071
4,11675,1,[13646 25522  3981 38958 26647 40324],2,1,False,0.0,0.0,0.0,0.0
5,11676,1,[ 1787  7701 15689  2523 38489 21556],30,5,True,0.04807895049452782,0.0010057379258796573,0.022577526047825813,2.3841860752327193e-07
6,11677,1,[46199 40762 26529 24451  8494 46480],30,0,True,0.028224719688296318,0.00010073692101286724,0.04995216056704521,0.2731589078903198
7,11678,1,[21043 14537 40231  8754 20410 32861],0,2,False,0.0,0.0,0.0,0.0
8,11679,1,[17797 19639  1949  9557 10456 13531],40,2,False,0.0,0.0,0.0,0.0
9,11680,1,[45517 47251 50165 33073 48638 46172],2,0,False,0.0,0.0,0.0,0.0
10,11681,1,[35504  4825 30329 29436  8555 49977],2,1,True,0.11029604822397232,0.04173065721988678,0.16152729094028473,0.0006066015921533108
11,11682,1,[41554 49672  9223 21747 36000 13494],0,1,True,0.0010432676644995809,1.0728841743912199e-06,0.001261970610357821,0.0
12,11683,1,[  608 14381 48625 32554 44475 46476],2,1,True,0.0017833508318290114,6.49711728328839e-05,0.005602587480098009,3.933914285880746e-06
13,11684,1,[36133    45 13047 47312 19307 29164],30,3,True,0.00012028940545860678,0.0,0.00010812866821652278,0.0
14,11685,1,[ 6111 19275 21457  8911 46283 18398],2,2,False,0.0,0.0,0.0,0.0
15,11686,1,[ 8164 12839 17618 22824 30920  3313],0,4,False,0.0,0.0,0.0,0.0
16,11687,1,[25006 31941 10170 22918 35318 44096],2,2,False,0.0,0.0,0.0,0.0
17,11688,1,[14147  4330  1075 16762 29524 29006],40,2,True,0.0005519124679267406,3.576279254957626e-07,0.00040032531251199543,1.1920928955078125e-07
18,11689,1,[46237 19371 43236 11470 42748 15223],0,5,True,0.15159372985363007,0.10559488087892532,0.004779357463121414,0.04237430915236473
19,11690,1,[24463 25373 42606  6300 51656 10695],0,1,False,0.0,0.0,0.0,0.0
20,11691,1,[16062 11093 30609 30163 17151  1184],0,2,True,0.00021394396026153117,0.0,0.0015813688514754176,0.0
21,11692,1,[16072 34129  1135 48285 51627  3679],2,0,True,0.0009091455722227693,5.7102879509329796e-05,0.005767014808952808,1.3828373084834311e-05
22,11693,1,[ 6831  6624  2465 27260 11220 34000],30,4,True,0.0010857513407245278,0.0,0.005171235650777817,0.0
23,11694,1,[49860 16402 23292  8988 33923 36385],2,4,True,0.004280237015336752,3.862455560010858e-05,0.019747301936149597,0.0
24,11695,1,[33495 43497  2434 17224 20965 48297],30,4,False,0.0,0.0,0.0,0.0
25,11696,1,[ 3818 17284 48378  4734  2510 12472],30,2,True,0.00023206780315376818,0.0,0.0002515036321710795,0.0
26,11697,1,[50949 44206 42344 47545 28779  1342],2,4,False,0.0,0.0,0.0,0.0
27,11698,1,[34405 31509  9615 46796 10776 42986],2,2,True,0.17568859457969666,0.16919320821762085,0.19393838942050934,0.01301097497344017
28,11699,1,[25086 26387 37180  3184  2418 30080],30,5,True,0.15261010825634003,0.049184899777173996,0.21057048439979553,0.04060516506433487
29,11700,1,[22325 45691 17027 20598 19499 39796],30,1,False,0.0,0.0,0.0,0.0
0,11701,0,[11777 25456 42826 33554 40278  7798],40,5,True,0.014335979707539082,0.0,0.006652379408478737,0.0
1,11702,0,[ 1291 16256 13240  5719 44219 42200],2,3,True,0.0018440191633999348,0.0,0.006678061094135046,0.0
2,11703,0,[37544  5168  9655 10401 32923  1364],2,1,False,0.0,0.0,0.0,0.0
3,11704,0,[40470 35712 28749  4589 43955 15475],40,3,True,0.006091573741286993,0.0,0.0009988168021664023,1.1920928955078125e-07
4,11705,0,[44685  2333 35791 48810 23518   668],30,3,True,0.03264893963932991,1.3113030945532955e-06,0.004477376583963633,3.337865791763761e-06
5,11706,0,[  137 36173 26062 48864 42517 11293],30,3,False,0.0,0.0,0.0,0.0
6,11707,0,[51601 52388 34446 20929 26690  5305],2,1,True,0.10595305263996124,0.3863570988178253,0.0985436663031578,5.6491923332214355
7,11708,0,[34687 28197  3850 38697 27663 29050],30,5,False,0.0,0.0,0.0,0.0
8,11709,0,[  426 39280 10496 46932 28570  1072],0,1,True,0.09680083394050598,0.060285478830337524,0.004185243509709835,0.27703768014907837
9,11710,0,[13765 18490 20672 19229 12667 39404],2,0,True,0.036773692816495895,0.013268490321934223,0.01400994323194027,0.11034776270389557
10,11711,0,[33643  4315 22472 42248  7245 28345],0,3,False,0.0,0.0,0.0,0.0
11,11712,0,[38789 35462  1816 42299 24794 12995],30,4,False,0.0,0.0,0.0,0.0
12,11713,0,[ 4334  2343 32067 38471 15379 16287],40,1,True,0.036039579659700394,0.0003864915925078094,0.25906383991241455,3.087568256887607e-05
